Text,labels,Hate Speech,Abusive Speech,SARA,Radicalism,Defamation
iya mas bijak serempet minoritas ketemu orang muslim hidup damping orang muslim asli palsu benci hadap non muslim dalih,[],0,0,0,0,0
3 iya c1a hasil manipulasi cerita partai komunis indonesia kambing hitam hasil deh bikin indonesia anti komunis,[],0,0,0,0,0
iya iya ruf amin salah orang ulama hadir maulid majelis rasulullah pe kali monas al habib munzir al musawa juluk iya iya ruf geraham ahlus sunah jama ah,[],0,0,0,0,0
bisik lembut penuh cinta muka mangan gaji buta sial,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
addie ms bongkar libat veronica ahok gubernur jaka a uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
zaman wali sanga zaman zaman wali sanga nusantara isi nya hindu buddha ateis anti ajar islam unsur islam masyarakat zaman xc2 xb2nya nikah adat,[],0,0,0,0,0
maksud maki bodoh jokowi bayar utang susilo bambang yudhoyono utang bayar presiden,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
rupiah taeyong asa asing,[],0,0,0,0,0
selamat jokowi hasil hutang bayar rakyat good luck,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
pintar bego,['Abusive Speech'],0,1,0,0,0
sanggup pergi top up and langgan internet xf0 x9f xa4 xa6 xf0 x9f x8f xbb xe2 x80 x8d xe2 x99 x82 xef xb8 x8f pantat,['Abusive Speech'],0,1,0,0,0
51 uang bank asing a inya,[],0,0,0,0,0
langkah kepala polisi resor madiun pilih kepala daerah 2018 langsung kondusif aman,[],0,0,0,0,0
rezim suha o kroni prabowo anti islam lihat muslim priok demo bantai keluarga suha o prabowo,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
sejarah twitter berani nenek moyang darah partai komunis indonesia iya,[],0,0,0,0,0
om mahmud sekal siasat allah subhanahu wa taala siasat yahudi ajak insyaallah,[],0,0,0,0,0
akom bal fadli zon buka sidang dewan wakil rakyat paripurna,[],0,0,0,0,0
adab tuju adab buang islam buang islam biadab rang,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
cebong dungu atur larang tulis berita,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
pagi pagi galau ngalau kampus try out mencret lucu,[],0,0,0,0,0
akun kecebong kelola etnis te entu gaya kecut cebong jaka a dendam anies sandi,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
urus rohani islam negeri 2 purwoke o 2017 2018,[],0,0,0,0,0
suka habis teman teman beli orang beli gara gara gendut lihat suka makan selera bagus kali iya bikin pandang orang oh makan enak beli wkwk he uniform resource locator,[],0,0,0,0,0
kawasan karst maros pangkep luas xc2 xb1 40 000 rupa kawasan karst luas indah dunia cina,[],0,0,0,0,0
mang ono sepe i kayak 3 lap tinggal lancar omong ono kayak deh,[],0,0,0,0,0
usaha medan khusus mata sipit sepe i gumam hati xe2 x80 x9crasain xe2 x80 x9d capek atm,[],0,0,0,0,0
perintah gus ipul puti kuat program nawacita presiden jokowi jawa timur program keluarga harap super gus ipul puti,[],0,0,0,0,0
syiah kafir xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
tangkap setya novanto sanggup bubar komisi berantas korupsi,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
bicara pecun,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
pikir onta kesana saudara laki eh nyata pakai kafir bicara semba xe2 x80 xa6,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
habis kesal tegur efek rokok salah bikin budek sih rokok iya kak ajus xf0 x9f x99 x88,[],0,0,0,0,0
maju anjing uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
sembilan bahan pokok nama presiden gilir utang nama rakyat juragan,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
tuju kriminalisasi ulama ulama 2019 ganti presiden 2019 presiden,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
kayak tai mulut jarang belai lebar kayak anjing,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
bukti sekian mr presiden antek asing amp asing xf0 x9f x91 x8f xf0 x9f x91 x8f,[],0,0,0,0,0
strategi politik partai komunis indonesia dulang untung karisma pimpin presiden soekarno laku dukung beredel pers ai politik jalan bijak perintah sepe i laku presiden,[],0,0,0,0,0
urut tradisional lelaki indonesia musafir malaysia minyak full body aromatik 2in1 buah kepala sunflower minyak zakar five in one lintah hitam papua daun bungkus tangkur setia bulus zaitun herba hiv sakit jamu kuat pria amp manjakani wa,[],0,0,0,0,0
petas mainstream main bom panci ledak dahsyat,[],0,0,0,0,0
prabowo,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
2019 jokowi,[],0,0,0,0,0
jokowi presiden aneh aneh revolusi mental jalan bla bla pokok salah jokowi deh,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
ahmad dhani borok sampah babi anjing orang pe muak lihat muka dhani bangga,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
2018 international monetary fund pe ahankan pe umbuhan ekonomi global 3 9,[],0,0,0,0,0
deklarasi pilih kepala daerah 2018 aman anti hoaks jabon,[],0,0,0,0,0
mata picek,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
perilaku sih babi benci bau islam cocok ahok,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
aji salat budaya arab saudi muhammad kuasa jazirah arab,[],0,0,0,0,0
deklarasi pilih kepala daerah 2018 aman anti hoaks warga panggreh jabon,[],0,0,0,0,0
wajah anak lihat banget iya penuh dendam benci anak anak makan hasil uang haram kayak banci rumpi maki makan tai istri a anak anak o makan bangkai uang haram,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
ayo sih tua bangkai dukung sial,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
promo tendensius bau islam hukum berat belah sadar merek rezim anti islam,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
muhammad nabi gadungan biar rakyat informasi,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
embun pagi buta tebar bau basah detik detik ku hitung,[],0,0,0,0,0
nikmat a ngentot geng hoot,['Abusive Speech'],0,1,0,0,0
hukum sih antek susilo bambang yudhoyono periksa,[],0,0,0,0,0
agama coba,[],0,0,0,0,0
hem jual kaos partai adil sejahtera ai logistik pilih 2019 modal kontol doang,[],0,0,0,0,0
habis enak sakit dasar cowok berengsek,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
partai komunis indonesia iya angkat darat gerak massa anti jokowi isu isu anti agama komunis,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
cegah radikalisme kalang ajar santri ulama pandeglang gelar seminar,[],0,0,0,0,0
hina orang lemah asa hina engkau lemah,[],0,0,0,0,0
agama percaya orang peluk agama a masuk surga islam kristen hindu buddha ajar kasih agama tuhan hidup lurus masuk surga,[],0,0,0,0,0
tuan guru bajang bukti umara ulama nasionalis religius nasionalisme ragu beliau orang cucu pahlawan nasional dedikasi negara republik indonesia tuan guru bajang indonesia 2019,[],0,0,0,0,0
allah penuh kasih sayang,[],0,0,0,0,0
paham politik politik islam politik sekuler demokrasi politik sosialis komunis,[],0,0,0,0,0
doktrin tagar ide partai adil sejahtera didik sontoloyo tolol kalah waras xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa1 xf0 x9f x98 xa4 xf0 x9f x98 xa4 xf0 x9f x98 xa4,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
partai komunis indonesia partai demokrasi indonesia p bubar partai demokrasi indonesia p,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
pindah tangan medco milik arifin panigoro ambil alih saham dana pinjam cina,[],0,0,0,0,0
kampung crispy rendang lengkuas crispy rendang,['Abusive Speech'],0,1,0,0,0
mantan koruptor calon legislatif ai politik pikir turun citra ai geblek,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
rohingya olah olah alat politik prabowo,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
assalamualaikum bu risma tolong warga jalan kalimas udik 1c rumah jalan kalimas udik 1b 1 bantu bu risma warga rumah roboh kasihan bu risma warga tinggal rumah roboh,[],0,0,0,0,0
kontol mas mas smule,['Abusive Speech'],0,1,0,0,0
ahok sih hina al qur an ulama sikap jijik sok suci hypertext transfer protocol over secure socket layer t co btkcetnk0g,"['Hate Speech', 'Abusive Speech', 'SARA', 'Defamation']",1,1,1,0,1
fahri hamzah tugas presiden tipu realisasi janji,[],0,0,0,0,0
salah ciri orang munafik janji dusta kayak jokowi uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
partai bangun tumpang iya 2019 ganti presiden,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
jarang belai friends with benefit beda jarang belai pakai friend with benefit and not all about sex thing aduh,[],0,0,0,0,0
amp langgar atur undang undang pakde diam kayak bangkai amp xe2 x80 xa6,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
ulang reformasi 98 jilid 2 turun jokowi,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
rezim xf0 x9f x98 x82 rumor rumor deal,[],0,0,0,0,0
sa 7 952 akuntansi intermediate smi,[],0,0,0,0,0
salah o unya kak sial sial tetas sial xf0 x9f x98 x85,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
tuju dukung anti rejim laku,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
partai adil sejahtera paguyuban sial sarap xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f x98 xa2,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
minum air kencing onta air minum suling tinja otak error stres,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
partai komunis indonesia biadab agama candu masyarakat xf0 x9f x98 xaa agama lawan feodalisme amp kapitalisme agama hai bajing rendah anggap orang agama ala,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
mampus mtvlafanexol mtvlakpopexo mtvladancekokobop,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
pengantin sakit ngentot nurl,['Abusive Speech'],0,1,0,0,0
rasional realistis nilai pimpin presiden jokowi bawa aspek bangun sejahtera masyarakat banding layak,[],0,0,0,0,0
azan subuh salat yuk kristen sate yuk,[],0,0,0,0,0
dipukili joko kristanto,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
matanajwadebatjaka a topeng fix buka dukung bau busuk,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
agama jalan hindu yoga nya hening islam jalan tarekat,[],0,0,0,0,0
potong gaji fasilitas dewan wakil rakyat ratus orang,[],0,0,0,0,0
autis ketawa ketawa baca balas mention tweet tweet,[],0,0,0,0,0
konsisten marah kasih video burung onta kepleset bahagia hidup,[],0,0,0,0,0
masuk lingkar malam sulit lepas upline komisaris downline rugi ahli cebong 1 tukang tipu cebong bodoh ketulungan plonga plongo akibat optimisme 2019 ganti presiden pl,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
bocah pakai baju hitam bangsat salah xf0 x9f x98 xb6,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
twit asyik akun akun profesional nista agama akun akun buzzer kerja hujat,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
presiden,[],0,0,0,0,0
peta indonesia posisi belah kaum pecah belah harmonis jalin 2019 ganti presiden rangkul belah tangan,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
lihat bodoh wkwkwkwkkkk tulis prabowo gambar goreng isu gera 30 september partai komunis indonesia,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
edan kutip bobot bwangeeeeeeuuut,['Abusive Speech'],0,1,0,0,0
banci hasil selingkuh maknya perek gerwani kuda prabowo lahir sih onta banci akun abal abal ngeooaahahahaaaaa xf0 x9f xa4 xa3 xf0 x9f xa4 xa3 xf0 x9f x92 xa6 xf,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
retweet program jokowi ifikat angkat ekonomi rakyat rakyat tenang ifikatanahjkw,[],0,0,0,0,0
alhamdulillah presiden kasih contoh kerja keras kenal lelah keluh optimis bangun negeri love presiden,[],0,0,0,0,0
kintamani anjing ras indonesia kumpul kinologi indonesia f xc3 xa9d xc3 xa9ration cynologique internationale fci anjing ras dunia,[],0,0,0,0,0
udik habis minum soda langsung sakit tenggorok xf0 x9f x98 x85 sih kemarin paket minum soda iya lemon langsung kayak pilek sakit tenggorok bangun tidur xf0 x9f x98 x81 minum es es kesan utama gula campur sensitif xf0 x9f x98 xa5,['Abusive Speech'],0,1,0,0,0
pintar bicara iya lawan nya bu sri xf0 x9f x98 x81,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
bangsa indonesia suku batak toba lestari budaya batak toba cerita anak rumah ajar si anjur,[],0,0,0,0,0
3 lihat jadwal padat iya atur chat,[],0,0,0,0,0
jarang belai,['Abusive Speech'],0,1,0,0,0
tertawa boca agama lucu bangkit abad pe barangkali bodoh fuck,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
rusia kroasia indonesia rusia wajar hindar salah paham negara negara anti komunis sp as peduli manusia rusia kait agama merosot moral serakah picu perang orang henti,[],0,0,0,0,0
sepenuh jilbab baju koko kristen katolik hindu buddha konghucu wajib pakai jilbab perihal baju koko model putih khas baju takwa sekolah beda pad,[],0,0,0,0,0
sih adik sipit wkwk,[],0,0,0,0,0
cebong otak ngeres melulu putar coli,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
calon presiden ri 2019 kerja akar rumput menang presiden ri 2019,[],0,0,0,0,0
truk pasir tol jorr pasar minggu kp rambutan macet,[],0,0,0,0,0
tonton disobedience penasaran wanita yahudi o hodox pakai wig,[],0,0,0,0,0
warga badui selesai tradisi seba pendopo perintah kabupaten lebak be emu gubernur banten wahidin halim sabtu 21 4 seba baduy 2018,[],0,0,0,0,0
komunis laku isu jual antek orde dukung terap negara islam khilafah,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
prabowo wajar bicara rohingya presiden enak,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
sadar hidup urus orang tertawa sampah habis,['Abusive Speech'],0,1,0,0,0
presiden harlah 58 gera mahasiswa islam indonesia gedung sabuga bandung selasa 17 4 calon pimpin milik optimisme tahan uji tahan uji tahan banting amp tawakal serah allah usaha,[],0,0,0,0,0
fakta ve ve anjing nama juno bruno anjing pindah rumah kakek,[],0,0,0,0,0
duga ekonomi orang guru sekolah dasar nekat gantung kbrn semarang,[],0,0,0,0,0
temu jalan organisasi haram sepe i babi larang sepe i partai komunis indonesia xf0 x9f x98 x81,[],0,0,0,0,0
bu silvy anti pegawai negeri sipil level rendah debat final pilih kepala daerah jakarta,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
doa 2019 ganti presiden moga kabul daerah serbu tenaga kerja asing asing gawattt,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
tipikal bani 212 bin onta sial cepat puji orang hormat cepat caci nya salam tuan guru bajang tertawa bubar partai adil sejahtera,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
strict deh pokok sangkut bijak politik negeri amp negeri sangkut asing haram tiru negara komunis lindung keut,[],0,0,0,0,0
integrasi agama budaya pondasi adab bangsa,[],0,0,0,0,0
kakak kampung cih,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
catat gera reformasi gera moral rakyat mahasiwa pimpin amien rais kawan kawan produk inisiasi distimulir rancang csis elite katolik konglomerat tionghoa antek antek reformasi tunggang reformasi,[],0,0,0,0,0
2019 ganti presiden konstitusional hak rakyat oi plonga plongo laku otoriter,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
dialog neo oracle the matrix oracle orang kuasa neo hening oracle kuasa,[],0,0,0,0,0
now peta petitih sucipto had purnomo dosen budaya jawa jurus sastra jawa universitas negeri semarang tema gumun getun kaget alem,[],0,0,0,0,0
iya aman mayoritas rakyat umat islam hati sakit sukses kendali sukses jaga emosi bangsa presiden pelihara cebong,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
qaumi ekajati conference jamiat ulang ulama e hind ki publik meeting barrister asad udin owaisi,[],0,0,0,0,0
hina iriana jokowi langsung tangkap hina wakil presiden aman uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
surabaya bom ledak rumah susun sederhana sewa wonocolo sidoarjo petinggi polisi jawa timur duga kuat kait surabaya makan korban 5 orang 3 orang tinggal dunia masuk laku anton,[],0,0,0,0,0
sontoloyo sih kecut,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
orang kayak bayi bunuh polisi moral keparat,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
catat menantu sinting lakban laki banget lakban definisi df xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 xf0 x9f x98 x82 uniform resource locator,[],0,0,0,0,0
gubernur indonesia obrol presiden turki,[],0,0,0,0,0
berisik bicara,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
berengsek mampus,['Abusive Speech'],0,1,0,0,0
ajar giat penuh dedikasi lulus uji 3 idiot twit,[],0,0,0,0,0
opung tenaga kerja cina skill khusus buruh pribumi layak bangun proyek perintah nyata tenaga kerja asing cina terampil labour nya 10 juta lapang kerja,[],0,0,0,0,0
beli barang kirim cina paket transit cinta indonesia 3 minggu xf0 x9f x98 xa2,[],0,0,0,0,0
ih cebong cebong gagal paham kali salah kena virus cebong dungu tertawa terima nyata iya kasihan deh,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
coba sifat keras sepe i erdogan tuduh partai komunis indonesia masuk lembaga masyarakat kali iya salut presiden sabar tingkat dewa maju 2019 jokowi,[],0,0,0,0,0
jaman daerah khusus ibukota main isu cina kafir cina kafir keluarga sih ono silit eh sulit,"['Hate Speech', 'Abusive Speech', 'SARA', 'Radicalism']",1,1,1,1,0
terkadang lihat sepe i bajing bangsat lihat kalem alim bikin malu orang tua,['Abusive Speech'],0,1,0,0,0
serang perintah jokowi sebentar henti kuasa lengser pilih presiden,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
lantas jokowi tuduh laku tuduh sungguh akal akhlak mu xe2 x80 xa6,[],0,0,0,0,0
antropologi fisik 1 paleo antropologi 2 somatologi antropologi budaya 1 arkeologi 2 etnolinguistik 3 etnologi 4 antropologi sosial,[],0,0,0,0,0
bodoh akun capek,['Abusive Speech'],0,1,0,0,0
xe2 xa0 x80 xe2 xa0 x80 xe2 xa0 x80 xe2 xa0 x80 xe2 xa0 x80 xe3 x80 x8c bisu cuap cuap xe3 x80 x8d,[],0,0,0,0,0
baca tai,['Abusive Speech'],0,1,0,0,0
hihi cebong sial dongeng rupa xf0 x9f x98 x82,"['Hate Speech', 'Abusive Speech', 'Radicalism']",1,1,0,1,0
ambisi jokowi calon presiden dukung ulama,[],0,0,0,0,0
2 mega utus malaysia 11april politik beli utus malaysia langgan islam muslim alquran keluarga wanita sehat hibur a is budaya sains teknologi alam alumni kampus universitas wira tentera polis,[],0,0,0,0,0
lihat rakyat amp negara republik indonesia mundur jokowi uniform resource locator,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
15 terima kasih selamat jalan ila jiwari robbihimul a jalla wa alah ra lilur ulama cinta dunia bahaya bahaya perintah beliau perintah perintah kadang ajar harga lahul fatihah,[],0,0,0,0,0
kemarin beli babi nama fadil,['Abusive Speech'],0,1,0,0,0
omong culun,"['Hate Speech', 'Abusive Speech', 'Defamation']",1,1,0,0,1
ngentot yukkk,['Abusive Speech'],0,1,0,0,0
tenaga kerja asing cina berani leceh bendera merah putih diam tenaga kerja asing cina arogan kuat dukung rezim kuasa mudah tenaga kerja asing cina masuk negara republik indonesia jajah,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
ulama umara nu online,[],0,0,0,0,0
injak suka bash tipu lelang accord hidup kayak jijik jual apps eh jual apps v jilat telapak kaki dex,['Abusive Speech'],0,1,0,0,0
badminton putri indonesia kalah jepang cina main lepas gampang serah komunis enak,"['Hate Speech', 'SARA', 'Radicalism']",1,0,1,1,0
